-1.12,5.61,10.81,27082
-3.41,5.14,12.58,27116
0.50,3.76,11.74,27148
2.65,1.69,11.13,27179
1.10,2.04,10.53,27210
-1.86,3.03,9.99,27241
-1.82,2.72,8.15,27272
-2.01,2.37,7.25,27303
-3.41,2.84,7.18,27334
-3.92,3.67,5.91,27366
-1.67,2.99,6.21,27397
-1.95,3.20,7.32,27427
-3.51,3.88,7.65,27459
-4.35,4.64,7.07,27490
-3.91,4.22,7.27,27521
-1.18,3.43,9.38,27552
-0.54,3.14,12.75,27583
-2.12,2.32,14.42,27615
-2.81,4.04,9.74,27645
-3.38,3.16,7.80,27676
-3.07,1.80,8.35,27708
-1.37,1.06,8.08,27739
-0.67,1.86,7.86,27770
-0.94,2.50,7.33,27804
-1.38,2.16,7.74,27836
-1.46,1.71,8.65,27867
-1.29,1.27,10.29,27898
-2.01,1.77,9.41,27929
-1.95,1.97,8.80,27961
-1.96,2.39,9.34,27992
-2.37,2.71,8.43,28022
-3.55,2.15,9.00,28054
-3.07,0.26,13.85,28085
-2.95,0.71,15.11,28116
-3.11,1.26,10.44,28147
-1.64,1.43,7.97,28179
-0.68,2.77,5.27,28210
-0.78,1.63,6.45,28241
-2.59,-0.96,9.78,28272
-1.44,1.22,9.08,28304
0.39,-1.34,8.81,28335
-0.65,0.14,10.16,28365
-0.23,0.35,9.63,28397
-2.01,0.15,9.13,28428
-2.74,1.27,8.94,28460
0.29,0.59,9.69,28494
1.74,-0.55,10.20,28525
-0.67,-1.18,10.30,28557
-2.85,0.38,10.23,28588
-0.32,0.30,9.58,28619
0.48,1.00,9.67,28650
0.68,0.39,9.32,28682
0.96,0.89,9.34,28712
0.11,0.18,9.56,28744
-1.40,0.81,10.53,28775
-0.95,0.54,8.82,28807
-3.65,0.39,9.53,28837
-4.98,-0.48,10.80,28869
-5.12,-2.24,12.31,28901
-6.80,-2.96,12.50,28938
-7.31,-3.89,12.56,28968
-5.76,-5.16,11.53,29000
-4.66,-5.68,9.65,29032
-6.07,-5.74,8.22,29063
-5.31,-6.67,9.50,29094
-3.51,-7.43,11.10,29125
-3.94,-8.16,11.00,29157
-6.24,-8.43,9.14,29192
-4.15,-9.53,8.00,29222
-1.60,-9.41,9.19,29254
-1.14,-8.27,10.83,29285
1.55,-6.34,9.84,29317
4.79,-5.38,9.33,29348
3.75,-4.11,9.73,29379
2.11,-3.88,9.90,29411
1.82,-3.64,10.91,29442
2.75,-4.07,11.55,29473
1.06,-2.30,11.96,29504
0.84,-1.19,10.85,29536
1.20,-0.44,9.32,29566
-1.11,-0.46,9.04,29598
-2.96,-0.02,8.28,29630
-2.50,-0.22,7.64,29661
-3.28,-0.71,8.98,29692
-3.68,-0.50,10.27,29723
-2.35,-0.66,10.41,29755
-1.47,-0.09,10.00,29786
-1.67,0.10,10.00,29817
-2.71,0.07,9.56,29852
-2.40,0.22,8.79,29884
-1.88,0.32,7.90,29915
-2.67,0.51,7.52,29946
-3.33,0.36,8.53,29977
-3.44,0.62,8.74,30009
-1.93,0.97,9.10,30040
-2.86,0.52,10.21,30071
-5.04,0.90,10.18,30102
-4.31,0.76,9.27,30134
-2.84,0.55,7.98,30164
-4.27,0.14,7.54,30196
-4.85,0.30,7.81,30227
-3.47,-0.02,8.49,30259
-2.70,-0.08,8.91,30289
-3.11,-0.25,9.01,30321
-2.67,-0.37,8.97,30352
-1.84,-0.40,8.92,30384
-1.78,-0.67,9.42,30415
-1.89,-0.58,9.63,30446
-1.88,0.08,10.21,30478
-0.93,0.04,10.54,30509
-1.21,0.58,10.18,30543
-2.00,1.57,9.61,30575
-1.52,1.83,8.44,30606
-2.38,1.02,8.73,30638
-4.06,0.01,10.31,30668
-3.84,-0.40,12.28,30700
-1.87,-1.92,13.63,30732
-1.86,-2.47,13.17,30763
-1.12,-1.42,10.98,30794
0.38,-0.34,7.87,30825
0.73,0.99,6.31,30857
-0.03,1.53,5.90,30887
-1.18,1.40,7.46,30919
-1.95,0.62,8.60,30950
-2.62,0.70,9.28,30982
-2.00,0.52,9.32,31012
-1.60,0.47,8.89,31044
-1.88,1.08,8.60,31075
-1.70,1.49,9.02,31107
-1.02,1.17,9.22,31137
-0.89,0.61,9.69,31169
-2.77,0.81,10.28,31200
-3.65,1.68,10.53,31235
-1.88,0.55,10.35,31266
-2.58,-0.08,9.84,31298
-3.72,0.30,9.81,31329
-2.52,0.07,9.56,31361
-1.83,-0.54,9.26,31391
-2.78,-0.77,8.76,31423
-2.75,-0.62,8.88,31454
-1.13,-0.68,9.03,31485
-0.57,-0.16,8.98,31516
-0.62,0.28,8.83,31548
-0.20,0.50,8.38,31579
0.01,0.79,8.08,31610
-0.29,0.92,8.45,31641
-0.78,0.55,9.65,31673
-1.27,0.07,10.88,31704
-0.98,-0.33,11.42,31735
-1.83,-0.18,11.30,31767
-2.42,-0.03,12.30,31798
-1.31,-0.77,12.02,31830
-1.12,-1.18,11.38,31860
-1.01,-0.15,10.20,31896
-0.96,1.45,8.92,31927
0.96,-0.51,8.45,31959
0.65,0.25,8.32,31989
0.16,1.26,8.39,32021
-0.26,1.80,8.12,32052
-0.54,1.74,8.18,32083
-0.40,1.51,7.94,32114
-0.65,1.09,8.00,32146
-2.04,0.32,8.82,32177
-2.97,0.84,9.82,32208
-1.69,1.36,11.25,32239
0.60,0.59,11.66,32271
1.02,0.35,11.20,32302
0.11,0.94,10.30,32333
-0.42,-0.03,9.59,32364
-2.68,-0.87,10.93,32396
-3.92,-1.24,11.84,32427
-2.31,-1.42,11.08,32458
-1.87,-1.30,9.68,32490
-2.69,-1.59,8.85,32521
-3.43,-1.87,8.76,32552
-3.93,-1.54,8.60,32587
-3.43,-1.39,7.78,32618
-3.87,-1.34,7.57,32650
-4.45,-1.06,7.73,32680
-3.68,-0.95,6.92,32712
-1.72,-0.93,7.55,32743
-0.76,0.25,8.48,32775
0.32,-0.20,9.44,32805
-0.58,-0.41,10.93,32836
-0.73,0.40,12.50,32874
0.14,-0.50,12.03,32905
0.29,-1.01,10.86,32935
-0.26,-1.24,11.15,32967
-0.53,-0.97,11.70,32998
0.49,-1.07,11.64,33030
0.81,-0.71,10.43,33060
0.64,-0.38,8.72,33092
0.45,0.51,7.93,33123
1.06,0.48,7.74,33155
1.48,0.37,7.27,33185
1.01,0.54,7.21,33216
0.96,0.95,8.30,33248
2.87,0.37,10.03,33283
2.84,-0.54,10.58,33313
1.56,-0.54,9.79,33345
1.29,-1.16,9.99,33376
0.87,-2.63,10.65,33408
-0.76,-2.82,10.90,33438
-2.16,-3.18,11.22,33470
-1.73,-3.70,11.24,33502
-1.62,-4.55,10.70,33532
-3.13,-3.68,9.70,33564
-3.63,-2.71,9.74,33595
-2.45,-3.11,10.09,33627
-2.86,-3.55,9.83,33658
-3.74,-3.13,9.15,33689
-3.80,-2.05,8.83,33721
-2.60,-1.67,8.75,33752
-1.56,-1.48,8.20,33783
-0.62,-0.75,7.36,33814
0.06,-0.86,7.45,33846
0.20,-1.03,8.47,33876
-0.05,-1.53,9.39,33908
-0.67,-2.34,10.67,33943
-1.12,-2.57,11.30,33975
-0.79,-1.82,11.39,34006
-0.22,-1.86,11.07,34037
0.82,-1.96,10.39,34069
0.16,-2.08,11.11,34100
-2.28,-1.74,13.12,34131
-0.60,-2.17,13.24,34163
2.29,-2.07,10.84,34194
2.56,-1.15,8.56,34226
1.25,-0.79,7.46,34257
0.46,-0.37,7.28,34288
0.48,-0.09,7.99,34320
0.08,-0.14,8.54,34351
-0.02,0.12,8.24,34382
-0.41,0.32,8.25,34414
-1.75,0.52,9.31,34445
-1.86,0.94,9.82,34477
-1.02,0.98,10.48,34507
-0.26,0.49,10.94,34539
-0.18,0.33,10.45,34571
0.39,-0.18,10.23,34601
0.72,-1.39,10.17,34637
-1.96,-1.06,11.01,34668
-3.18,-0.14,11.71,34700
-0.21,-0.48,10.22,34732
1.01,-1.02,8.24,34762
-0.67,-1.33,8.15,34794
-0.88,-1.73,9.16,34826
-0.03,-1.49,10.48,34856
0.70,-1.34,11.02,34888
1.18,-1.25,10.21,34920
1.50,-0.81,8.77,34951
1.50,-0.70,8.02,34982
1.35,-0.78,8.34,35014
0.95,-1.17,9.09,35045
0.80,-1.59,9.46,35077
0.22,-1.75,9.21,35107
-0.08,-1.87,8.91,35139
-0.97,-1.66,9.48,35171
-1.35,-1.63,9.94,35202
-0.68,-1.96,9.84,35233
-0.93,-2.76,10.29,35265
-3.36,-2.30,10.99,35300
-3.35,-1.72,10.82,35331
-1.83,-1.42,9.82,35362
-1.33,-0.86,8.75,35394
-0.74,-0.55,8.22,35426
0.25,-0.14,8.82,35457
-0.55,0.05,9.84,35488
-1.29,0.26,10.08,35519
-1.40,0.56,9.60,35551
-1.18,0.93,9.06,35582
-1.12,0.87,8.95,35613
-1.74,0.85,9.18,35645
-1.99,1.09,8.84,35676
-1.61,1.15,9.07,35707
-1.58,1.34,9.54,35738
-1.59,1.47,9.77,35770
-1.23,1.40,9.72,35802
-1.49,0.95,9.74,35832
-1.64,0.61,9.59,35864
-1.65,0.56,10.21,35895
-0.83,0.00,10.95,35927
0.87,-1.65,11.01,35958
-0.19,-1.88,11.43,35993
-1.30,-1.28,12.07,36025
0.72,-1.62,11.09,36056
-0.28,-1.51,9.98,36087
-1.40,-0.45,9.66,36119
1.00,-0.92,9.01,36150
2.54,-1.79,8.16,36182
0.11,-1.91,8.20,36213
-1.40,-0.72,9.35,36244
-0.58,-0.95,9.70,36276
0.79,-1.09,8.82,36306
0.09,-0.67,8.11,36338
-0.74,-0.50,8.44,36370
-1.21,-0.25,9.20,36401
-1.30,-0.23,8.99,36432
-0.77,-0.06,9.32,36463
-0.76,-0.21,10.02,36495
-0.85,-0.51,10.50,36527
-0.82,-0.86,10.55,36557
-0.86,-0.66,10.33,36589
-0.44,-0.81,10.26,36621
1.33,-2.27,9.90,36656
0.16,-2.66,10.49,36687
-1.45,-2.44,11.04,36718
-0.64,-2.96,10.54,36750
0.28,-2.83,9.64,36782
0.31,-2.01,8.42,36818
0.30,-1.79,8.04,36850
-0.19,-1.23,7.82,36881
-0.66,-1.03,7.45,36913
-0.88,-0.74,8.15,36943
-1.24,-0.72,8.62,36975
-1.79,-0.21,8.65,37007
-2.08,0.00,8.99,37038
-2.04,0.41,9.48,37069
-1.61,0.65,10.51,37100
-1.03,0.45,11.33,37132
-1.25,0.35,11.88,37164
-1.08,0.27,12.49,37194
-0.24,-0.25,11.91,37226
0.08,-1.19,11.04,37258
-0.33,-2.74,10.67,37288
-1.18,-3.07,11.89,37320
-0.73,-3.46,10.95,37355
-0.45,-2.53,8.87,37387
0.34,-2.14,7.74,37417
0.87,-1.75,7.41,37449
0.76,-1.45,8.00,37481
1.73,-1.35,8.71,37512
2.88,-1.00,9.30,37543
5.24,-1.75,9.61,37574
7.60,-3.44,9.47,37606
6.98,-3.86,10.58,37638
7.32,-4.46,13.71,37668
10.86,-6.03,13.91,37700
13.21,-7.00,13.15,37732
12.85,-10.85,14.97,37763
9.69,-15.68,14.00,37794
2.88,-16.66,11.62,37826
-3.65,-14.90,11.17,37858
-3.84,-13.76,11.63,37890
-3.16,-12.20,10.72,37920
-4.88,-8.95,6.97,37952
-4.23,-6.47,5.69,37984
-1.72,-5.43,7.56,38019
-3.42,-3.60,8.46,38049
-3.78,-1.48,8.22,38081
-1.50,0.31,7.94,38113
0.00,-0.15,8.43,38144
-1.25,0.40,8.69,38175
-1.40,0.77,8.77,38206
-2.07,0.52,9.28,38238
-1.16,0.10,9.80,38268
-0.76,-0.88,10.78,38299
-0.69,-1.95,11.10,38331
-1.70,-2.50,10.48,38363
-2.70,-1.88,11.00,38393
-1.28,-1.51,13.04,38425
0.35,-1.46,12.80,38457
1.28,-0.99,11.45,38488
1.06,-0.26,10.16,38519
0.52,-0.82,10.13,38550
-1.65,-1.45,10.80,38582
-2.72,-1.89,9.83,38614
-1.38,-2.01,8.30,38644
-3.40,-3.87,9.85,38679
-5.82,-3.71,9.12,38710
-5.44,-4.41,8.54,38740
-4.50,-5.83,10.66,38772
-6.75,-6.29,11.15,38803
-7.60,-6.41,9.42,38834
-4.38,-6.85,8.07,38864
-1.43,-6.53,8.19,38895
0.07,-6.49,8.76,38927
0.33,-6.82,8.82,38958
0.04,-6.78,8.75,38988
-1.26,-6.88,8.76,39019
1.25,-7.05,8.49,39050
4.77,-8.13,8.83,39080
2.15,-7.53,8.92,39111
0.58,-6.83,9.17,39142
4.03,-6.99,9.13,39174
2.93,-6.15,8.57,39204
0.40,-6.32,8.32,39235
1.15,-6.37,7.90,39266
2.33,-6.40,7.97,39297
1.75,-6.43,8.43,39327
0.58,-6.37,8.41,39362
1.27,-6.89,8.89,39393
1.81,-7.20,8.77,39424
0.53,-7.53,9.37,39454
0.29,-8.01,9.49,39485
0.44,-7.36,8.94,39517
0.58,-7.31,8.83,39547
0.51,-6.41,9.41,39578
1.68,-6.53,10.64,39609
1.90,-5.65,9.73,39641
4.18,-5.55,8.70,39671
4.72,-4.98,8.40,39702
4.60,-4.71,7.56,39733
3.29,-3.97,6.64,39763
1.74,-2.79,6.72,39795
3.46,-3.08,7.54,39826
4.99,-3.08,7.50,39857
3.79,-3.57,7.06,39887
0.78,-3.43,7.24,39918
0.56,-3.57,8.27,39950
1.80,-4.09,10.43,39981
1.45,-4.11,12.65,40011
1.85,-4.60,13.75,40046
1.62,-4.67,13.68,40077
2.29,-4.20,14.88,40108
3.47,-5.00,16.84,40139
2.66,-6.12,18.10,40170
2.50,-6.30,18.30,40201
1.95,-6.34,18.84,40231
2.53,-6.98,19.17,40263
2.69,-8.85,19.34,40294
-1.08,-9.82,17.85,40325
-4.15,-10.08,14.98,40356
-3.77,-9.84,9.67,40387
-4.53,-7.12,4.32,40418
-3.34,-5.58,2.51,40450
0.02,-3.84,0.63,40480
0.23,-2.02,0.16,40511
-0.84,-0.06,0.06,40542
-1.12,1.42,2.19,40572
-0.73,1.57,2.98,40604
-1.19,3.20,1.62,40635
-0.83,4.11,0.73,40666
0.33,4.41,2.11,40700
-0.19,4.83,3.43,40731
-1.75,5.41,4.04,40768
-0.91,5.80,3.18,40799
0.16,6.00,3.31,40829
-0.72,5.97,4.56,40860
-1.02,6.26,5.35,40891
0.80,5.45,6.50,40922
0.22,4.71,7.07,40952
-0.95,3.42,5.76,40983
-0.98,2.79,3.83,41015
-0.62,4.40,5.59,41046
0.57,1.29,6.72,41076
-0.04,1.00,6.59,41107
-1.24,0.97,8.06,41138
-0.53,-0.19,7.32,41169
1.56,-1.10,4.81,41200
-1.94,-0.43,7.05,41231
0.50,-0.80,8.38,41262
2.69,-0.62,9.42,41292
0.31,-0.88,12.54,41324
2.83,-0.73,11.44,41355
1.56,-1.13,13.95,41385
-0.25,-2.19,16.93,41420
-0.20,-1.29,16.86,41451
0.24,-2.58,16.58,41482
1.59,-2.63,13.82,41513
0.75,-1.73,13.89,41544
-1.82,-1.09,16.18,41575
-1.58,-1.29,15.81,41606
-0.76,-0.15,13.19,41637
0.35,0.40,11.08,41668
-0.16,1.34,10.05,41699
-0.89,1.67,9.84,41731
0.31,1.96,8.26,41761
0.35,1.63,6.49,41792
-3.41,1.90,7.92,41823
-4.84,2.15,9.08,41853
-3.88,1.98,9.48,41884
-4.89,1.34,9.46,41916
-4.95,0.47,11.27,41947
-3.03,-1.48,12.09,41977
-3.85,-2.50,11.24,42008
-5.52,-2.32,11.25,42040
-4.94,-2.41,11.50,42074
-3.80,-1.79,9.61,42105
-4.00,-1.50,7.91,42136
-3.88,-1.81,7.75,42167
-3.56,-2.04,8.10,42198
-3.45,-2.19,8.39,42229
-2.55,-2.37,9.16,42260
-0.87,-2.51,9.50,42291
0.18,-2.40,8.94,42321
0.17,-2.71,8.04,42353
-0.10,-2.56,7.52,42384
0.18,-2.61,7.99,42415
0.50,-2.26,8.22,42445
-0.63,-1.41,8.11,42476
-0.52,-1.25,8.43,42508
0.05,-1.59,8.40,42539
-0.87,-0.96,8.96,42569
-2.96,-1.72,10.92,42600
-1.59,-2.05,10.05,42632
-1.28,-2.04,8.64,42662
-3.95,-1.68,10.30,42693
-2.79,-1.53,12.06,42728
-0.09,-1.36,11.16,42759
-1.12,-1.18,8.22,42790
-4.32,-2.10,7.37,42821
-3.91,-2.89,7.70,42852
-0.80,-3.18,8.19,42883
-0.50,-3.78,9.43,42914
-3.14,-4.00,9.98,42945
-4.94,-4.43,11.16,42976
-5.17,-4.75,11.89,43006
-3.98,-4.82,10.85,43038
-2.55,-4.95,9.82,43069
-1.72,-5.18,10.95,43100
-1.28,-5.45,11.95,43131
-1.84,-5.10,11.69,43162
-0.95,-4.58,9.17,43193
-0.78,-3.66,7.36,43225
-0.45,-2.74,7.41,43255
-0.03,-2.32,8.40,43286
0.26,-2.27,9.21,43317
1.81,-1.81,9.23,43347
2.46,-1.01,8.41,43379
1.32,-0.20,8.74,43408
0.62,-0.12,8.40,43439
0.13,-0.16,7.57,43469
-1.89,-0.26,8.85,43500
-4.08,-0.68,10.66,43531
-3.93,-1.38,11.09,43561
-2.97,-1.68,10.80,43593
-3.51,-2.43,11.86,43624
-4.60,-2.66,13.24,43655
-3.16,-2.38,12.46,43685
-0.78,-1.43,10.22,43717
0.61,-0.72,8.05,43748
0.20,0.21,7.25,43779
-0.49,0.15,7.49,43809
-0.41,0.66,8.13,43840
0.30,0.34,7.87,43871
-0.36,-0.21,7.70,43901
-2.21,0.16,8.53,43933
-2.06,0.25,10.04,43964
-1.38,0.36,11.32,43995
-0.86,0.60,12.26,44025
-2.51,0.58,12.03,44069
-2.00,0.59,10.82,44102
-2.44,-0.45,10.02,44136
-4.27,-1.13,9.50,44169
-4.51,-0.56,8.99,44203
-2.60,-0.43,8.72,44235
-0.82,0.17,8.44,44269
-0.14,0.67,7.69,44302
-2.05,0.28,8.07,44336
-1.92,-0.21,7.78,44368
0.19,-0.95,8.19,44402
-1.19,-1.28,8.58,44435
-0.91,-1.48,8.34,44469
0.54,-1.60,9.16,44502
0.16,-2.16,10.09,44535
-1.22,-2.09,11.44,44568
0.53,-3.13,12.02,44602
-0.03,-2.21,11.39,44636
-2.55,-1.40,10.74,44668
-1.89,-0.61,10.34,44707
-1.28,-0.14,9.98,44741
-1.20,1.28,9.19,44778
-0.47,2.42,8.60,44811
0.69,2.98,7.70,44845
0.41,2.95,8.26,44877
-2.56,3.50,9.04,44910
-2.20,3.37,8.86,44944
-3.30,3.20,9.62,44978
-4.63,2.05,10.60,45010
-5.32,1.15,11.59,45044
-2.51,0.26,11.10,45077
-1.90,-1.78,11.85,45111
-2.54,-3.40,13.58,45145
-1.38,-3.40,13.01,45177
-1.94,-2.79,10.21,45211
-2.88,-1.62,8.38,45245
-2.72,-0.50,8.64,45278
-1.43,0.06,7.85,45312
0.23,0.31,6.48,45344
0.73,0.93,6.27,45378
0.64,1.16,7.07,45411
-0.28,0.87,8.49,45445
-0.55,-0.10,8.84,45477
0.02,-0.65,9.35,45514
-0.81,-0.34,9.75,45548
-1.47,-0.63,10.54,45581
-1.33,-0.15,9.63,45615
-1.42,-0.14,9.46,45647
-2.18,-0.74,10.85,45681
-3.53,-0.81,11.98,45715
-2.82,-0.29,11.84,45748
-1.15,0.56,10.67,45782
-1.50,2.15,7.76,45815
-1.06,1.54,7.03,45848
-1.15,1.93,8.13,45882
-1.34,1.26,8.73,45915
-2.07,1.26,9.93,45948
-1.48,1.27,10.34,45981
-1.35,1.51,10.07,46015
-1.02,0.53,10.11,46049
-0.65,0.86,11.51,46082
0.84,0.96,9.71,46115
-0.36,0.88,8.38,46148
-1.05,1.51,8.93,46182
-1.74,1.17,9.21,46216
-2.02,1.34,9.59,46253
-1.64,1.01,9.17,46285
-1.11,1.00,9.36,46319
-0.39,0.68,10.19,46352
-1.90,0.48,10.95,46386
-1.57,0.78,10.73,46418
-0.27,1.24,8.43,46452
-0.63,1.46,6.87,46485
-1.70,1.40,6.98,46519
-2.00,1.50,8.13,46553
-1.54,1.40,9.26,46585
-1.70,1.11,10.14,46619
-2.29,0.93,11.06,46652
-1.96,1.23,10.28,46686
-1.96,1.02,9.58,46718
-2.74,0.74,10.46,46752
-3.10,0.78,11.71,46786
-2.01,0.88,11.05,46819
-0.38,0.92,9.41,46853
-0.06,0.93,8.42,46885
0.27,0.73,8.30,46919
-0.25,0.56,8.19,46952
-1.21,0.51,8.93,46989
-0.52,0.70,8.93,47023
-0.94,-0.26,7.36,47055
-1.20,1.19,6.86,47089
-0.96,1.48,7.60,47123
-0.31,1.67,8.19,47156
-0.44,2.07,8.39,47190
-1.61,2.21,9.17,47222
-1.76,2.36,10.28,47256
-1.43,2.72,10.58,47289
-1.53,2.69,10.82,47323
-2.40,2.66,11.09,47356
-2.18,2.08,10.85,47389
-2.64,1.69,10.86,47423
-3.40,0.65,11.26,47456
-3.06,0.04,11.48,47490
-3.06,0.49,12.24,47523
-2.75,0.70,11.90,47556
-3.61,1.16,10.25,47590
-3.24,0.94,10.21,47624
-1.38,-0.12,8.54,47656
-1.77,-0.64,6.75,47693
-1.86,-0.72,6.93,47727
-0.89,-0.17,7.49,47760
-0.28,0.65,7.01,47794
-0.85,1.10,7.54,47826
-0.18,0.85,9.37,47860
0.06,0.00,10.68,47893
-1.55,-0.86,11.54,47927
-1.76,-1.45,11.63,47961
-1.83,-2.14,11.53,47993
-2.44,-1.21,11.09,48027
-2.32,-1.68,11.14,48061
-1.15,-1.89,11.37,48094
0.21,-1.93,10.74,48128
0.53,-1.52,9.96,48161
0.19,-0.05,8.52,48194
-0.21,0.92,6.73,48228
-0.48,1.28,5.08,48261
-1.09,1.18,4.86,48294
-2.05,1.53,5.75,48327
-2.53,1.83,6.95,48361
-3.83,2.08,8.52,48394
-5.02,0.57,11.09,48431
-8.27,-1.58,15.65,48464
-7.93,-3.93,16.87,48498
-6.33,-4.00,15.21,48531
-4.80,-3.27,12.52,48565
-3.97,-3.53,11.50,48599
-2.12,-2.58,9.88,48631
0.73,-0.92,7.93,48665
1.95,0.57,6.42,48698
1.48,1.07,6.35,48732
1.69,1.44,6.11,48765
2.78,1.46,5.97,48798
3.26,1.48,7.03,48832
2.99,1.16,8.54,48865
2.66,0.24,10.53,48904
2.22,-0.74,12.30,48937
1.80,-1.20,11.46,48970
0.20,-1.01,10.79,49004
-2.28,-1.95,13.89,49037
-2.10,-1.91,13.98,49071
-0.65,-1.71,10.75,49104
0.34,-1.38,8.74,49137
0.33,-0.43,8.86,49174
0.90,-0.27,8.16,49207
0.87,-0.14,6.19,49241
0.42,0.33,4.04,49273
0.04,1.21,4.11,49307
-1.34,1.13,6.41,49340
-4.49,0.38,9.11,49374
-6.63,-0.27,12.48,49406
-5.07,-0.83,13.44,49440
-4.63,-0.21,11.99,49473
-3.14,0.13,11.22,49507
-2.43,-0.06,11.36,49540
-1.53,-0.25,12.66,49573
-1.01,-0.35,13.89,49606
-1.27,-0.00,13.55,49640
-1.03,0.49,11.88,49674
-0.17,0.82,9.61,49707
0.75,0.98,8.09,49739
1.99,0.95,7.02,49773
1.79,0.48,6.44,49806
1.59,0.14,5.73,49840
1.19,-0.30,6.62,49875
0.15,-0.57,9.28,49909
0.57,-0.70,10.44,49942
1.07,-1.18,9.86,49976
-0.17,-1.15,11.70,50010
-2.28,-1.16,14.94,50042
-1.81,0.32,12.95,50076
0.74,1.32,7.50,50109
1.85,2.19,5.84,50143
-0.13,1.44,7.83,50176
-1.85,0.75,9.06,50209
-1.89,0.83,7.78,50243
-1.22,0.68,6.95,50276
-2.93,0.93,8.36,50310
-2.60,0.85,10.13,50342
-2.94,0.69,10.81,50376
-3.25,0.62,10.62,50409
-2.23,-0.32,11.39,50443
-1.73,-1.07,13.58,50477
-3.32,-1.59,14.45,50509
-3.77,-1.17,12.27,50543
-2.63,-0.38,9.51,50577
-1.62,-0.05,8.41,50614
-2.68,-0.01,8.22,50647
-2.54,-0.16,7.28,50680
-0.91,-0.06,6.43,50714
-0.14,-0.05,6.70,50747
-0.61,0.02,7.61,50781
0.46,-0.26,8.29,50814
1.01,-0.37,9.64,50847
1.17,-0.43,9.96,50881
1.75,0.04,8.39,50914
2.58,0.19,8.20,50948
1.66,-0.67,9.27,50981
1.68,-1.36,10.37,51014
1.01,-2.13,13.70,51048
-0.01,-2.61,15.00,51082
-0.60,-2.38,11.95,51115
-1.13,-1.41,9.68,51148
-1.01,-0.51,8.57,51182
-0.55,0.25,7.65,51215
-0.29,0.44,5.95,51249
-1.39,0.86,5.00,51282
-2.29,0.58,5.56,51315
-3.55,0.32,8.22,51352
-4.15,0.15,10.87,51386
-4.64,-0.59,12.64,51420
-4.84,-0.99,13.38,51452
-4.36,-1.77,14.78,51486
-3.17,-2.79,16.08,51520
-2.39,-3.30,15.87,51554
-2.19,-3.77,14.47,51587
-1.73,-3.70,12.45,51620
-1.20,-3.17,9.97,51654
-0.24,-2.28,7.45,51688
0.06,-1.64,6.03,51721
-0.19,-1.48,6.32,51755
0.07,-1.77,7.28,51788
1.50,-1.90,6.81,51821
2.54,-1.80,5.81,51855
2.85,-1.46,6.85,51888
2.95,-1.24,8.43,51921
2.88,-0.92,8.80,51955
2.10,-0.96,9.12,51988
1.95,-0.96,10.26,52022
1.24,-1.07,12.37,52059
-0.64,-1.62,14.11,52092
-1.80,-1.21,13.77,52126
-1.24,-0.35,11.11,52159
-0.52,0.42,8.40,52193
-2.09,1.61,6.83,52227
-2.32,1.64,6.59,52259
-2.71,1.78,7.12,52293
-3.40,1.78,7.30,52327
-3.60,1.90,7.74,52360
-4.04,1.98,9.07,52393
-6.02,1.60,11.23,52426
-4.61,0.32,12.90,52460
-3.55,0.00,13.82,52494
-2.56,-1.93,14.29,52527
-1.79,-2.91,13.02,52560
-1.30,-2.88,11.84,52594
-1.34,-2.53,10.21,52628
-0.50,-2.04,9.14,52661
-0.28,-2.00,8.81,52695
-0.52,-1.56,7.95,52728
0.23,-1.30,7.18,52761
1.81,-1.04,7.11,52799
2.55,-0.80,7.19,52832
2.85,-1.09,8.47,52866
2.53,-1.61,9.84,52898
1.62,-1.25,9.80,52932
1.86,-0.79,8.24,52966
1.24,-0.05,7.88,52999
1.19,-0.18,8.60,53032
2.18,-0.36,9.56,53066
-0.45,-1.70,13.20,53105
-2.28,-1.07,14.05,53139
0.09,-0.64,11.34,53173
-0.54,0.26,8.19,53206
-0.71,0.57,6.32,53239
-0.00,0.50,6.25,53272
-0.56,-0.06,7.03,53306
-1.00,-0.75,7.26,53339
-1.19,-1.36,8.25,53372
-2.55,-1.49,9.57,53406
-3.38,-1.89,10.84,53439
-3.74,-2.29,12.22,53473
-4.12,-1.43,13.71,53510
-2.61,-1.99,13.45,53543
-2.76,-2.96,13.56,53577
-2.57,-3.51,12.59,53611
-1.61,-2.80,9.38,53644
-0.23,-3.17,11.35,53678
-1.44,-3.04,11.45,53711
-3.32,-2.47,9.86,53745
-1.99,-2.54,10.32,53778
-0.86,-2.84,9.84,53812
-0.61,-2.67,8.04,53846
0.52,-2.52,7.36,53878
1.99,-3.85,8.94,53912
0.96,-4.16,10.80,53946
1.84,-4.20,10.14,53979
3.02,-3.46,7.60,54012
2.62,-2.66,5.41,54046
2.06,-1.30,4.93,54079
2.27,-1.08,6.24,54113
1.86,-2.54,10.49,54146
0.62,-2.51,13.24,54179
0.65,-0.80,10.47,54213
-0.73,0.89,8.48,54250
0.99,0.90,9.45,54284
1.08,0.63,8.74,54317
0.08,0.40,8.43,54350
-0.70,0.01,7.84,54383
-1.76,0.63,6.95,54417
-3.49,0.56,9.55,54450
-3.35,0.34,11.30,54483
-4.45,0.58,13.00,54517
-2.89,-0.58,15.20,54550
-2.97,-2.88,16.87,54584
-3.56,-4.18,14.96,54618
-2.06,-3.67,9.74,54651
-1.03,-3.06,6.85,54684
